Occurred_Date_From,ReformattedTime,DateTime,Occurred_Time_From,Description,district,Weekday,Month,Year,100 Block,100 Block CLEANED,AddressConsolidated,Lat,Long,,
2-7-11,5:30 PM,2-7-11 5:30 PM,1730,THEFT BICYCLE UNDER $5000,1,2,February,2011,700 RICHARDS ST    ,700 RICHARDS ST,700 RICHARDS ST,49.2811663,-123.1162367,,
2-8-11,7:00 AM,2-8-11 7:00 AM,700,THEFT BICYCLE UNDER $5000,1,3,February,2011,700 RICHARDS ST    ,700 RICHARDS ST,700 RICHARDS ST,49.2811663,-123.1162367,,
2-8-11,1:30 PM,2-8-11 1:30 PM,1330,THEFT BICYCLE UNDER $5000,2,3,February,2011,200 CARRALL ST    ,200 CARRALL ST,200 CARRALL ST,49.2832115,-123.104203,,
2-9-11,6:30 PM,2-9-11 6:30 PM,1830,THEFT BICYCLE UNDER $5000,2,4,February,2011,2000 CHARLES ST    ,2000 CHARLES ST,2000 CHARLES ST,49.2729898,-123.063604,,
2-11-11,8:00 AM,2-11-11 8:00 AM,800,THEFT BICYCLE UNDER $5000,4,6,February,2011,2100 MCMULLEN AVE    ,2100 MCMULLEN AVE,2100 MCMULLEN AVE,49.2480368,-123.1580429,,
2-13-11,7:55 PM,2-13-11 7:55 PM,1955,THEFT BICYCLE UNDER $5000,3,1,February,2011,KINGSWAY AVE / KNIGHT ST,KINGSWAY / KNIGHT ST,KINGSWAY AVE & KNIGHT ST,49.2347935,-123.076956,,
2-14-11,6:00 AM,2-14-11 6:00 AM,600,THEFT BICYCLE UNDER $5000,3,2,February,2011,300 E 13TH AVE   ,300 E 13TH AVE,300 E 13TH AVE,49.2592742,-123.0985349,,
2-14-11,12:48 PM,2-14-11 12:48 PM,1248,THEFT BICYCLE UNDER $5000,4,2,February,2011,400 BLOCK E KING EDWARD AVE ,400 E KING EDWARD AVE,400 E KING EDWARD AVE,49.2487021,-123.0966998,,
2-14-11,11:00 PM,2-14-11 11:00 PM,2300,THEFT BICYCLE UNDER $5000,3,2,February,2011,900 E 17TH AVE   ,900 E 17TH AVE,900 E 17TH AVE,49.2555171,-123.0900921,,
2-17-11,11:14 AM,2-17-11 11:14 AM,1114,THEFT BICYCLE UNDER $5000,1,5,February,2011,ROBSON ST / CARDERO ST,ROBSON ST / CARDERO ST,ROBSON ST & CARDERO ST,49.289457,-123.132302,,
2-18-11,6:00 AM,2-18-11 6:00 AM,600,THEFT BICYCLE UNDER $5000,4,6,February,2011,1200 W 13TH AVE   ,1200 W 13TH AVE,1200 W 13TH AVE,49.259686,-123.1316042,,
2-18-11,8:00 AM,2-18-11 8:00 AM,800,THEFT BICYCLE UNDER $5000,4,6,February,2011,6400 CAMBIE ST    ,6400 CAMBIE ST,6400 CAMBIE ST,49.2271069,-123.1162992,,
2-18-11,3:06 PM,2-18-11 3:06 PM,1506,THEFT BICYCLE UNDER $5000,1,6,February,2011,900 BEATTY ST    ,900 BEATTY ST,900 BEATTY ST,49.2764821,-123.1156081,,
2-18-11,8:00 PM,2-18-11 8:00 PM,2000,THEFT BICYCLE UNDER $5000,3,6,February,2011,700 E BROADWAY AVE   ,700 E BROADWAY AVE,700 E BROADWAY,49.2624739,-123.0890199,,
2-19-11,10:30 AM,2-19-11 10:30 AM,1030,THEFT BICYCLE UNDER $5000,4,7,February,2011,CAMBIE ST / W 49TH AVE,CAMBIE ST / W 49TH AVE,CAMBIE ST & W 49TH AVE,49.2261271,-123.1163641,,
2-20-11,1:00 AM,2-20-11 1:00 AM,100,THEFT BICYCLE UNDER $5000,4,1,February,2011,600 MOBERLY RD    ,600 MOBERLY RD,600 MOBERLY RD,49.2667221,-123.1193256,,
2-21-11,12:00 PM,2-21-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,2,February,2011,1200 W 11TH AVE   ,1200 W 11TH AVE,1200 W 11TH AVE,49.2615935,-123.131537,,
2-21-11,8:00 PM,2-21-11 8:00 PM,2000,THEFT BICYCLE UNDER $5000,4,2,February,2011,2000 W 13TH AVE   ,2000 W 13TH AVE,2000 W 13TH AVE,49.2600183,-123.1504663,,
2-21-11,9:41 PM,2-21-11 9:41 PM,2141,THEFT BICYCLE UNDER $5000,3,2,February,2011,200 E 16TH AVE   ,200 E 16TH AVE,200 E 16TH AVE,49.2565687,-123.101206,,
2-23-11,12:30 AM,2-23-11 12:30 AM,30,THEFT BICYCLE UNDER $5000,4,4,February,2011,3600 OAK ST    ,3600 OAK ST,3600 OAK ST,49.2535076,-123.1273715,,
2-23-11,8:30 AM,2-23-11 8:30 AM,830,THEFT BICYCLE UNDER $5000,4,4,February,2011,800 W 12TH AVE   ,800 W 12TH AVE,800 W 12TH AVE,49.260502,-123.1218318,,
2-23-11,9:00 PM,2-23-11 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,4,February,2011,1100 BLOCK DAVIE ST   ,1100 DAVIE ST,1100 DAVIE ST,49.2804972,-123.131329,,
2-24-11,1:00 PM,2-24-11 1:00 PM,1300,THEFT BICYCLE UNDER $5000,4,5,February,2011,2600 W 4TH AVE   ,2600 W 4TH AVE,2600 W 4TH AVE,49.2683296,-123.164636,,
2-24-11,6:30 PM,2-24-11 6:30 PM,1830,THEFT BICYCLE UNDER $5000,2,5,February,2011,BEATTY ST / W PENDER ST,BEATTY ST / W PENDER ST,BEATTY ST & W PENDER ST,49.2812506,-123.1084226,,
2-24-11,10:30 PM,2-24-11 10:30 PM,2230,THEFT BICYCLE UNDER $5000,4,5,February,2011,1500 MARINER WALK    ,1500 MARINER WALK,1500 MARINER WALK,49.2697258,-123.1391236,,
2-24-11,11:00 PM,2-24-11 11:00 PM,2300,THEFT BICYCLE UNDER $5000,2,5,February,2011,1000 MAIN ST    ,1000 MAIN ST,1000 MAIN ST,49.275519,-123.0998023,,
2-25-11,2:58 PM,2-25-11 2:58 PM,1458,THEFT BICYCLE UNDER $5000,1,6,February,2011,ROBSON ST / HOWE ST,ROBSON ST / HOWE ST,ROBSON ST & HOWE ST,49.2820134,-123.1208172,,
2-25-11,6:00 PM,2-25-11 6:00 PM,1800,THEFT BICYCLE UNDER $5000,3,6,February,2011,3100 MAIN ST    ,3100 MAIN ST,3100 MAIN ST,49.2591834,-123.1011078,,
2-26-11,11:00 AM,2-26-11 11:00 AM,1100,THEFT BICYCLE UNDER $5000,4,7,February,2011,400 MOBERLY RD    ,400 MOBERLY RD,400 MOBERLY RD,49.2678017,-123.1175074,,
2-27-11,12:00 PM,2-27-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,1,February,2011,2700 W 7TH AVE   ,2700 W 7TH AVE,2700 W 7TH AVE,49.26577,-123.1664849,,
2-28-11,12:00 PM,2-28-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,2,2,February,2011,400 MAIN ST    ,400 MAIN ST,400 MAIN ST,49.2811885,-123.0993879,,
2-28-11,2:15 PM,2-28-11 2:15 PM,1415,THEFT BICYCLE UNDER $5000,4,2,February,2011,4400 W 10TH AVE   ,4400 W 10TH AVE,4400 W 10TH AVE,49.2637833,-123.2059058,,
3-1-11,11:04 AM,3-1-11 11:04 AM,1104,THEFT BICYCLE UNDER $5000,2,3,March,2011,700 TEMPLETON DR    ,700 TEMPLETON DR,700 TEMPLETON DR,49.2782966,-123.0599481,,
3-1-11,12:00 PM,3-1-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,1,3,March,2011,800 SEYMOUR ST    ,800 SEYMOUR ST,800 SEYMOUR ST,49.2806667,-123.1189034,,
3-1-11,8:00 PM,3-1-11 8:00 PM,2000,THEFT BICYCLE UNDER $5000,4,3,March,2011,400 MOBERLY RD    ,400 MOBERLY RD,400 MOBERLY RD,49.2678017,-123.1175074,,
3-2-11,7:40 AM,3-2-11 7:40 AM,740,THEFT BICYCLE UNDER $5000,3,4,March,2011,1600 E 8TH AVE   ,1600 E 8TH AVE,1600 E 8TH AVE,49.2632732,-123.0715489,,
3-4-11,12:00 PM,3-4-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,6,March,2011,4500 FRASER ST    ,4500 FRASER ST,4500 FRASER ST,49.2447297,-123.0902336,,
3-4-11,2:00 PM,3-4-11 2:00 PM,1400,THEFT BICYCLE UNDER $5000,1,6,March,2011,900 HOMER ST    ,900 HOMER ST,900 HOMER ST,49.2784696,-123.1184212,,
3-4-11,9:20 PM,3-4-11 9:20 PM,2120,THEFT BICYCLE OVER $5000,4,6,March,2011,100 BLOCK E 20TH AVE  ,100 E 20TH AVE,100 E 20TH AVE,49.2527229,-123.1029695,,
3-5-11,6:10 AM,3-5-11 6:10 AM,610,THEFT BICYCLE UNDER $5000,1,7,March,2011,700 PACIFIC BLVD    ,700 PACIFIC BLVD,700 PACIFIC BLVD,49.2762069,-123.1101398,,
3-6-11,9:14 AM,3-6-11 9:14 AM,914,THEFT BICYCLE UNDER $5000,1,1,March,2011,GRANVILLE ST / W GEORGIA ST,GRANVILLE ST / W GEORGIA ST,GRANVILLE ST & W GEORGIA ST,49.2825018,-123.1181052,,
3-6-11,12:00 PM,3-6-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,2,1,March,2011,2200 PARKER ST    ,2200 PARKER ST,2200 PARKER ST,49.2756754,-123.0599315,,
3-6-11,3:00 PM,3-6-11 3:00 PM,1500,THEFT BICYCLE UNDER $5000,4,1,March,2011,3300 SOPHIA ST    ,3300 SOPHIA ST,3300 SOPHIA ST,49.2551907,-123.0984571,,
3-7-11,12:00 PM,3-7-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,2,2,March,2011,100 MILROSS AVE    ,100 MILROSS AVE,100 MILROSS AVE,49.2760645,-123.1020796,,
3-7-11,4:00 PM,3-7-11 4:00 PM,1600,THEFT BICYCLE UNDER $5000,4,2,March,2011,4200 JOHN ST    ,4200 JOHN ST,4200 JOHN ST,49.2476985,-123.0972277,,
3-7-11,10:30 PM,3-7-11 10:30 PM,2230,THEFT BICYCLE UNDER $5000,1,2,March,2011,1100 HARO ST    ,1100 HARO ST,1100 HARO ST,49.2839093,-123.1259154,,
3-8-11,3:00 AM,3-8-11 3:00 AM,300,THEFT BICYCLE UNDER $5000,1,3,March,2011,1100 W PENDER ST   ,1100 W PENDER ST,1100 W PENDER ST,49.2875563,-123.1205657,,
3-8-11,5:45 AM,3-8-11 5:45 AM,545,THEFT BICYCLE UNDER $5000,4,3,March,2011,2400 WATERLOO ST    ,2400 WATERLOO ST,2400 WATERLOO ST,49.2651573,-123.1798025,,
3-9-11,1:30 PM,3-9-11 1:30 PM,1330,THEFT BICYCLE UNDER $5000,2,4,March,2011,CARRALL ST / E HASTINGS ST,CARRALL ST / E HASTINGS ST,CARRALL ST & E HASTINGS ST,49.281494,-123.1043349,,
3-9-11,8:30 PM,3-9-11 8:30 PM,2030,THEFT BICYCLE UNDER $5000,4,4,March,2011,MAPLE ST / W 4TH AVE,MAPLE ST / W 4TH AVE,MAPLE ST & W 4TH AVE,49.2681219,-123.1503676,,
3-11-11,6:00 PM,3-11-11 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,6,March,2011,5500 MAIN ST    ,5500 MAIN ST,5500 MAIN ST,49.2353738,-123.1015898,,
3-11-11,6:30 PM,3-11-11 6:30 PM,1830,THEFT BICYCLE UNDER $5000,3,6,March,2011,0 E 10TH AVE   ,0 E 10TH AVE,0 E 10TH AVE,49.2620639,-123.1047406,,
3-12-11,6:00 PM,3-12-11 6:00 PM,1800,THEFT BICYCLE UNDER $5000,3,7,March,2011,200 E 13TH AVE   ,200 E 13TH AVE,200 E 13TH AVE,49.2592935,-123.1010126,,
3-12-11,10:00 PM,3-12-11 10:00 PM,2200,THEFT BICYCLE UNDER $5000,3,7,March,2011,500 E 44TH AVE   ,500 E 44TH AVE,500 E 44TH AVE,49.2301112,-123.0938167,,
3-13-11,2:00 AM,3-13-11 2:00 AM,200,THEFT BICYCLE UNDER $5000,4,1,March,2011,6700 CAMBIE ST    ,6700 CAMBIE ST,6700 CAMBIE ST,49.2271069,-123.1162982,,
3-13-11,12:30 PM,3-13-11 12:30 PM,1230,THEFT BICYCLE UNDER $5000,4,1,March,2011,1300 JOHNSTON ST    ,1300 JOHNSTON ST,1300 JOHNSTON ST,49.2702105,-123.132794,,
3-14-11,12:00 AM,3-14-11 12:00 AM,0,THEFT BICYCLE UNDER $5000,4,2,March,2011,1200 W 11TH AVE   ,1200 W 11TH AVE,1200 W 11TH AVE,49.2615935,-123.131537,,
3-14-11,4:15 PM,3-14-11 4:15 PM,1615,THEFT BICYCLE UNDER $5000,3,2,March,2011,1600 E BROADWAY AVE   ,1600 E BROADWAY AVE,1600 E BROADWAY,49.2623346,-123.0716525,,
3-14-11,5:00 PM,3-14-11 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,2,March,2011,2100 W 6TH AVE   ,2100 W 6TH AVE,2100 W 6TH AVE,49.2664126,-123.1529694,,
3-15-11,12:00 PM,3-15-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,2,3,March,2011,200 UNION ST    ,200 UNION ST,200 UNION ST,49.277631,-123.1022281,,
3-15-11,6:00 PM,3-15-11 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,3,March,2011,1200 W KING EDWARD AVE  ,1200 W KING EDWARD AVE,1200 W KING EDWARD AVE,49.249197,-123.1321211,,
3-15-11,9:30 PM,3-15-11 9:30 PM,2130,THEFT BICYCLE UNDER $5000,1,3,March,2011,600 DUNSMUIR ST    ,600 DUNSMUIR ST,600 DUNSMUIR ST,49.2829766,-123.1156429,,
3-16-11,9:00 AM,3-16-11 9:00 AM,900,THEFT BICYCLE UNDER $5000,4,4,March,2011,100 WALTER HARDWICK AVE   ,100 WALTER HARDWICK AVE,100 WALTER HARDWICK AVE,49.2709378,-123.1066956,,
3-17-11,7:00 AM,3-17-11 7:00 AM,700,THEFT BICYCLE UNDER $5000,4,5,March,2011,1100 W 11TH AVE   ,1100 W 11TH AVE,1100 W 11TH AVE,49.2615557,-123.1289203,,
3-17-11,2:00 PM,3-17-11 2:00 PM,1400,THEFT BICYCLE UNDER $5000,2,5,March,2011,2500 E HASTINGS ST   ,2500 E HASTINGS ST,2500 E HASTINGS ST,49.2811504,-123.0546889,,
3-17-11,5:00 PM,3-17-11 5:00 PM,1700,THEFT BICYCLE UNDER $5000,1,5,March,2011,NULL,NULL,NULL,, ,,
3-17-11,7:00 PM,3-17-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,5,March,2011,BURRARD ST / SMITHE ST,BURRARD ST / SMITHE ST,BURRARD ST & SMITHE ST,49.2822373,-123.1244002,,
3-19-11,11:30 AM,3-19-11 11:30 AM,1130,THEFT BICYCLE UNDER $5000,3,7,March,2011,3400 CROWLEY DR    ,3400 CROWLEY DR,3400 CROWLEY DR,49.2374224,-123.032518,,
3-19-11,9:30 PM,3-19-11 9:30 PM,2130,THEFT BICYCLE UNDER $5000,4,7,March,2011,MACDONALD ST / W BROADWAY AVE,MACDONALD ST / W BROADWAY AVE,MACDONALD ST & W BROADWAY,49.2640813,-123.1682186,,
3-20-11,4:15 AM,3-20-11 4:15 AM,415,THEFT BICYCLE UNDER $5000,2,1,March,2011,0 KEEFER PL    ,0 KEEFER PL,0 KEEFER PL,49.2794633,-123.1062293,,
3-20-11,6:00 PM,3-20-11 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,1,March,2011,600 MOBERLY RD    ,600 MOBERLY RD,600 MOBERLY RD,49.2667221,-123.1193256,,
3-20-11,7:00 PM,3-20-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,1,March,2011,2300 W 3RD AVE   ,2300 W 3RD AVE,2300 W 3RD AVE,49.2691155,-123.1573706,,
3-20-11,8:00 PM,3-20-11 8:00 PM,2000,THEFT BICYCLE UNDER $5000,2,1,March,2011,COMMERCIAL DR / KITCHENER ST,COMMERCIAL DR / KITCHENER ST,COMMERCIAL DR & KITCHENER ST,49.2721433,-123.0695566,,
3-21-11,11:27 AM,3-21-11 11:27 AM,1127,THEFT BICYCLE UNDER $5000,1,2,March,2011,100 DAVIE ST    ,100 DAVIE ST,100 DAVIE ST,49.2731129,-123.1200195,,
3-21-11,6:20 PM,3-21-11 6:20 PM,1820,THEFT BICYCLE UNDER $5000,4,2,March,2011,PINE ST / W BROADWAY AVE,PINE ST / W BROADWAY AVE,PINE ST & W BROADWAY,49.2636752,-123.1433882,,
3-21-11,7:00 PM,3-21-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,2,March,2011,W 19TH AVE / BALACLAVA ST,W 19TH AVE / BALACLAVA ST,W 19TH AVE & BALACLAVA ST,49.2555518,-123.1743861,,
3-21-11,10:00 PM,3-21-11 10:00 PM,2200,THEFT BICYCLE UNDER $5000,1,2,March,2011,900 BEATTY ST    ,900 BEATTY ST,900 BEATTY ST,49.2764821,-123.1156081,,
3-22-11,5:00 PM,3-22-11 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,3,March,2011,PINE ST / W BROADWAY AVE,PINE ST / W BROADWAY AVE,PINE ST & W BROADWAY,49.2636752,-123.1433882,,
3-22-11,6:00 PM,3-22-11 6:00 PM,1800,THEFT BICYCLE UNDER $5000,1,3,March,2011,1200 RICHARDS ST    ,1200 RICHARDS ST,1200 RICHARDS ST,49.2758214,-123.1242953,,
3-24-11,7:38 AM,3-24-11 7:38 AM,738,THEFT BICYCLE UNDER $5000,2,5,March,2011,600 BLOCK POWELL ST   ,600 POWELL ST,600 POWELL ST,49.283026,-123.0913803,,
3-25-11,4:00 PM,3-25-11 4:00 PM,1600,THEFT BICYCLE UNDER $5000,1,6,March,2011,HOWE ST / W CORDOVA ST,HOWE ST / W CORDOVA ST,HOWE ST & W CORDOVA ST,49.2866174,-123.1138591,,
3-26-11,10:00 PM,3-26-11 10:00 PM,2200,THEFT BICYCLE UNDER $5000,3,7,March,2011,2900 SOPHIA ST    ,2900 SOPHIA ST,2900 SOPHIA ST,49.2591876,-123.0983382,,
3-27-11,4:00 AM,3-27-11 4:00 AM,400,THEFT BICYCLE UNDER $5000,2,1,March,2011,100 KEEFER PL    ,100 KEEFER PL,100 KEEFER PL,49.2798055,-123.1082595,,
3-27-11,12:00 PM,3-27-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,1,1,March,2011,HOMER ST / W PENDER ST,HOMER ST / W PENDER ST,HOMER ST & W PENDER ST,49.282763,-123.1119172,,
3-27-11,2:00 PM,3-27-11 2:00 PM,1400,THEFT BICYCLE UNDER $5000,2,1,March,2011,1400 CHARLES ST    ,1400 CHARLES ST,1400 CHARLES ST,49.2731038,-123.074426,,
3-27-11,5:00 PM,3-27-11 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,1,March,2011,DUNBAR LOOP / W 41ST AVE,DUNBAR LOOP / W 41ST AVE,DUNBAR LOOP & W 41ST AVE,49.2347729,-123.1852952,,
3-27-11,7:35 PM,3-27-11 7:35 PM,1935,THEFT BICYCLE UNDER $5000,1,1,March,2011,RICHARDS ST / DAVIE ST,RICHARDS ST / DAVIE ST,RICHARDS ST & DAVIE ST,49.2758822,-123.1242278,,
3-27-11,10:00 PM,3-27-11 10:00 PM,2200,THEFT BICYCLE UNDER $5000,4,1,March,2011,CAMBIE ST / W BROADWAY AVE,CAMBIE ST / W BROADWAY AVE,CAMBIE ST & W BROADWAY,49.2632359,-123.1150281,,
3-29-11,7:30 PM,3-29-11 7:30 PM,1930,THEFT BICYCLE UNDER $5000,1,3,March,2011,900 BURRARD ST    ,900 BURRARD ST,900 BURRARD ST,49.281874,-123.124402,,
3-30-11,1:00 AM,3-30-11 1:00 AM,100,THEFT BICYCLE UNDER $5000,2,4,March,2011,1500 GRAVELEY ST    ,1500 GRAVELEY ST,1500 GRAVELEY ST,49.2705311,-123.0733833,,
3-30-11,8:27 AM,3-30-11 8:27 AM,827,THEFT BICYCLE UNDER $5000,4,4,March,2011,500 W BROADWAY AVE   ,500 W BROADWAY AVE,500 W BROADWAY,49.2631145,-123.1152982,,
4-1-11,12:00 AM,4-1-11 12:00 AM,0,THEFT BICYCLE UNDER $5000,1,6,April,2011,1800 BARCLAY ST    ,1800 BARCLAY ST,1800 BARCLAY ST,49.2900153,-123.1374985,,
4-1-11,12:00 PM,4-1-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,1,6,April,2011,400 HELMCKEN ST    ,400 HELMCKEN ST,400 HELMCKEN ST,49.276319,-123.1217203,,
4-2-11,8:00 AM,4-2-11 8:00 AM,800,THEFT BICYCLE UNDER $5000,2,7,April,2011,200 UNION ST    ,200 UNION ST,200 UNION ST,49.277631,-123.1022281,,
4-2-11,11:00 AM,4-2-11 11:00 AM,1100,THEFT BICYCLE UNDER $5000,3,7,April,2011,1900 E 40TH AVE   ,1900 E 40TH AVE,1900 E 40TH AVE,49.2335709,-123.0673959,,
4-2-11,11:00 PM,4-2-11 11:00 PM,2300,THEFT BICYCLE UNDER $5000,4,7,April,2011,1100 FOUNDRY QUAY    ,1100 FOUNDRY QUAY,1100 FOUNDRY QUAY,49.2675344,-123.1306557,,
4-3-11,3:00 PM,4-3-11 3:00 PM,1500,THEFT BICYCLE UNDER $5000,2,1,April,2011,1400 E 3RD AVE   ,1400 E 3RD AVE,1400 E 3RD AVE,49.2678394,-123.0755442,,
4-3-11,11:00 PM,4-3-11 11:00 PM,2300,THEFT BICYCLE UNDER $5000,3,1,April,2011,200 E 6TH AVE   ,200 E 6TH AVE,200 E 6TH AVE,49.2654958,-123.1008061,,
4-4-11,7:00 PM,4-4-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,3,2,April,2011,1200 E 8TH AVE   ,1200 E 8TH AVE,1200 E 8TH AVE,49.2633256,-123.0792878,,
4-6-11,8:20 AM,4-6-11 8:20 AM,820,THEFT BICYCLE UNDER $5000,4,4,April,2011,800 BLOCK W 12TH AVE  ,800 W 12TH AVE,800 W 12TH AVE,49.260502,-123.1218318,,
4-6-11,1:00 PM,4-6-11 1:00 PM,1300,THEFT BICYCLE UNDER $5000,4,4,April,2011,GRANVILLE ST / W BROADWAY AVE,GRANVILLE ST / W BROADWAY AVE,GRANVILLE ST & W BROADWAY,49.2636502,-123.1385567,,
4-6-11,6:30 PM,4-6-11 6:30 PM,1830,THEFT BICYCLE UNDER $5000,4,4,April,2011,1800 BLOCK W 4TH AVE  ,1800 W 4TH AVE,1800 W 4TH AVE,49.2680105,-123.1458383,,
4-7-11,7:00 PM,4-7-11 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,5,April,2011,1600 COMOX ST    ,1600 COMOX ST,1600 COMOX ST,49.2865745,-123.1364635,,
4-7-11,8:00 PM,4-7-11 8:00 PM,2000,THEFT BICYCLE UNDER $5000,1,5,April,2011,900 W GEORGIA ST   ,900 W GEORGIA ST,900 W GEORGIA ST,49.2838725,-123.1209622,,
4-7-11,8:08 PM,4-7-11 8:08 PM,2008,THEFT BICYCLE UNDER $5000,1,5,April,2011,700 BLOCK HAMILTON ST   ,700 HAMILTON ST,700 HAMILTON ST,49.2799327,-123.114514,,
4-7-11,10:30 PM,4-7-11 10:30 PM,2230,THEFT BICYCLE UNDER $5000,2,5,April,2011,800 SALSBURY DR    ,800 SALSBURY DR,800 SALSBURY DR,49.276591,-123.0675298,,
4-8-11,2:00 PM,4-8-11 2:00 PM,1400,THEFT BICYCLE UNDER $5000,1,6,April,2011,DENMAN ST / ROBSON ST,DENMAN ST / ROBSON ST,DENMAN ST & ROBSON ST,49.2914913,-123.1354626,,
4-8-11,6:51 PM,4-8-11 6:51 PM,1851,THEFT BICYCLE UNDER $5000,4,6,April,2011,100 BLOCK ATHLETES WAY   ,100 ATHLETES WAY,100 ATHLETES WAY,49.2715417,-123.1053958,,
4-9-11,2:00 AM,4-9-11 2:00 AM,200,THEFT BICYCLE UNDER $5000,1,7,April,2011,1000 BUTE ST    ,1000 BUTE ST,1000 BUTE ST,49.283893,-123.1301661,,
4-9-11,12:00 PM,4-9-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,2,7,April,2011,600 ABBOTT ST    ,600 ABBOTT ST,600 ABBOTT ST,49.2796864,-123.1075819,,
4-9-11,1:00 PM,4-9-11 1:00 PM,1300,THEFT BICYCLE UNDER $5000,1,7,April,2011,RICHARDS ST / W PENDER ST,RICHARDS ST / W PENDER ST,RICHARDS ST & W PENDER ST,49.2833955,-123.1128833,,
4-9-11,6:20 PM,4-9-11 6:20 PM,1820,THEFT BICYCLE UNDER $5000,4,7,April,2011,CAMBIE ST / W 7TH AVE,CAMBIE ST / W 7TH AVE,CAMBIE ST & W 7TH AVE,49.2649139,-123.1146963,,
4-9-11,6:25 PM,4-9-11 6:25 PM,1825,THEFT BICYCLE UNDER $5000,4,7,April,2011,1600 DURANLEAU ST    ,1600 DURANLEAU ST,1600 DURANLEAU ST,49.2717947,-123.1359892,,
4-9-11,9:00 PM,4-9-11 9:00 PM,2100,THEFT BICYCLE UNDER $5000,4,7,April,2011,CYPRESS ST / W BROADWAY AVE,CYPRESS ST / W BROADWAY AVE,CYPRESS ST & W BROADWAY,49.2637633,-123.148133,,
4-10-11,6:22 PM,4-10-11 6:22 PM,1822,THEFT BICYCLE UNDER $5000,1,1,April,2011,1200 RICHARDS ST    ,1200 RICHARDS ST,1200 RICHARDS ST,49.2758214,-123.1242953,,
4-10-11,6:30 PM,4-10-11 6:30 PM,1830,THEFT BICYCLE UNDER $5000,4,1,April,2011,500 W 41ST AVE   ,500 W 41ST AVE,500 W 41ST AVE,49.2335171,-123.1163917,,
4-11-11,1:30 AM,4-11-11 1:30 AM,130,THEFT BICYCLE UNDER $5000,1,2,April,2011,1000 DAVIE ST    ,1000 DAVIE ST,1000 DAVIE ST,49.2791435,-123.1292989,,
4-11-11,8:30 AM,4-11-11 8:30 AM,830,THEFT BICYCLE UNDER $5000,2,2,April,2011,COMMERCIAL DR / GRANT ST,COMMERCIAL DR / GRANT ST,COMMERCIAL DR & GRANT ST,49.2712863,-123.0695676,,
4-11-11,10:00 AM,4-11-11 10:00 AM,1000,THEFT BICYCLE UNDER $5000,1,2,April,2011,1100 DAVIE ST    ,1100 DAVIE ST,1100 DAVIE ST,49.2804972,-123.131329,,
4-11-11,12:00 PM,4-11-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,2,2,April,2011,0 E PENDER ST   ,0 E PENDER ST,0 E PENDER ST,49.280494,-123.10426,,
4-11-11,9:00 PM,4-11-11 9:00 PM,2100,THEFT BICYCLE UNDER $5000,2,2,April,2011,200 BLOCK CARRALL ST   ,200 CARRALL ST,200 CARRALL ST,49.2832115,-123.104203,,
4-12-11,10:00 AM,4-12-11 10:00 AM,1000,THEFT BICYCLE UNDER $5000,4,3,April,2011,100 W 23RD AVE   ,100 W 23RD AVE,100 W 23RD AVE,49.2499597,-123.1072749,,
4-13-11,2:00 AM,4-13-11 2:00 AM,200,THEFT BICYCLE UNDER $5000,2,4,April,2011,100 E HASTINGS ST   ,100 E HASTINGS ST,100 E HASTINGS ST,49.2812374,-123.1020531,,
4-13-11,12:00 PM,4-13-11 12:00 PM,1200,THEFT BICYCLE UNDER $5000,1,4,April,2011,900 BLOCK JERVIS ST   ,900 JERVIS ST,900 JERVIS ST,49.2862576,-123.1296718,,
4-13-11,11:00 PM,4-13-11 11:00 PM,2300,THEFT BICYCLE UNDER $5000,1,4,April,2011,100 AQUARIUS MEWS    ,100 AQUARIUS MEWS,100 AQUARIUS MEWS,49.2734615,-123.1188155,,
4-13-11,11:00 PM,4-13-11 11:00 PM,2300,THEFT BICYCLE UNDER $5000,4,4,April,2011,2100 W 6TH AVE   ,2100 W 6TH AVE,2100 W 6TH AVE,49.2664126,-123.1529694,,
