DateTime,Occurred_Time_From,Description,district,100 Block,Lat,Long
6-17-10 3:00 PM,1500,THEFT BICYCLE UNDER $5000,4,3800 W 18TH AVE,49.2564728,-123.1881531
6-17-10 7:15 PM,1915,THEFT BICYCLE UNDER $5000,4,1400 ANDERSON ST,49.2699112,-123.1370577
6-17-10 8:30 PM,2030,THEFT BICYCLE UNDER $5000,1,DENMAN ST / ROBSON ST,49.2914913,-123.1354626
6-17-10 9:15 PM,2115,THEFT BICYCLE UNDER $5000,3,0 KINGSWAY,49.26461,-123.10108
6-17-10 11:30 PM,2330,THEFT BICYCLE UNDER $5000,4,1400 W BROADWAY AVE,49.2635485,-123.136732
6-18-10 1:00 PM,1300,THEFT BICYCLE UNDER $5000,4,600 W 41ST AVE,49.2335528,-123.1173755
6-18-10 1:00 PM,1300,THEFT BICYCLE UNDER $5000,1,1000 MARINASIDE CRES,49.2728853,-123.1200149
6-18-10 1:30 PM,1330,THEFT BICYCLE UNDER $5000,4,1400 ANDERSON ST,49.2699112,-123.1370577
6-18-10 2:30 PM,1430,THEFT BICYCLE UNDER $5000,4,6400 CAMBIE ST,49.2271069,-123.1162992
6-19-10 12:00 PM,1200,THEFT BICYCLE UNDER $5000,1,300 W GEORGIA ST,49.2799928,-123.1145652
6-19-10 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,BURRARD ST / NELSON ST,49.2811874,-123.1259894
6-19-10 10:45 PM,2245,THEFT BICYCLE UNDER $5000,1,200 DAVIE ST,49.2743625,-123.1219157
6-20-10 6:00 AM,600,THEFT BICYCLE UNDER $5000,2,300 E HASTINGS ST,49.2812844,-123.0973722
6-20-10 8:00 PM,2000,THEFT BICYCLE UNDER $5000,1,900 COOPERAGE WAY,49.2742735,-123.1130119
6-21-10 12:01 AM,1,THEFT BICYCLE UNDER $5000,4,1700 W 4TH AVE,49.2679703,-123.1433382
6-21-10 2:25 AM,225,THEFT BICYCLE UNDER $5000,1,1100 HAMILTON ST,49.2758583,-123.1211467
6-21-10 5:30 AM,530,THEFT BICYCLE UNDER $5000,1,400 BEACH CRES,49.2715921,-123.1270217
6-21-10 5:50 AM,550,THEFT BICYCLE UNDER $5000,4,2100 SALAL DR,49.261497,-123.1539696
6-21-10 8:00 AM,800,THEFT BICYCLE UNDER $5000,1,1600 BURNABY ST,49.2845566,-123.139824
6-21-10 12:00 PM,1200,THEFT BICYCLE UNDER $5000,1,900 COOPERAGE WAY,49.2742735,-123.1130119
6-21-10 4:30 PM,1630,THEFT BICYCLE UNDER $5000,4,2600 LARCH ST,49.263027,-123.1624113
6-21-10 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,1600 DURANLEAU ST,49.2717947,-123.1359892
6-21-10 5:00 PM,1700,THEFT BICYCLE UNDER $5000,1,BARCLAY ST / BURRARD ST,49.2818935,-123.1249206
6-21-10 8:41 PM,2041,THEFT BICYCLE UNDER $5000,2,0 W PENDER ST,49.2805977,-123.1049393
6-23-10 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,3900 W 13TH AVE,49.2608234,-123.1909049
6-23-10 3:00 PM,1500,THEFT BICYCLE UNDER $5000,4,500 W 13TH AVE,49.2594602,-123.1150868
6-23-10 4:10 PM,1610,THEFT BICYCLE UNDER $5000,4,500 W 8TH AVE,49.2641093,-123.1149696
6-23-10 5:17 PM,1717,THEFT BICYCLE UNDER $5000,3,300 E 8TH AVE,49.2636592,-123.098849
6-23-10 6:00 PM,1800,THEFT BICYCLE UNDER $5000,1,HELMCKEN ST / HORNBY ST,49.2794732,-123.1265723
6-23-10 8:00 PM,2000,THEFT BICYCLE UNDER $5000,4,ALMA ST / W 10TH AVE,49.2634805,-123.1858885
6-23-10 8:00 PM,2000,THEFT BICYCLE UNDER $5000,4,MACDONALD ST / W BROADWAY AVE,49.2640813,-123.1682186
6-24-10 9:44 AM,944,THEFT BICYCLE UNDER $5000,4,500 W BROADWAY AVE,49.2631145,-123.1152982
6-24-10 6:30 PM,1830,THEFT BICYCLE UNDER $5000,4,1300 ARBUTUS ST,49.2745161,-123.1524798
6-25-10 7:00 AM,700,THEFT BICYCLE UNDER $5000,3,3000 PRINCE EDWARD ST,49.2565172,-123.0964783
6-25-10 11:55 AM,1155,THEFT BICYCLE UNDER $5000,1,1000 HORNBY ST,49.2802615,-123.1255384
6-25-10 2:30 PM,1430,THEFT BICYCLE UNDER $5000,3,300 E BROADWAY AVE,49.2628415,-123.0990902
6-25-10 3:40 PM,1540,THEFT BICYCLE UNDER $5000,2,COMMERCIAL DR / E 1ST AVE,49.2696243,-123.0696036
6-25-10 4:30 PM,1630,THEFT BICYCLE UNDER $5000,4,3300 POINT GREY RD,49.2715503,-123.1776569
6-25-10 7:03 PM,1903,THEFT BICYCLE UNDER $5000,2,2000 CHARLES ST,49.2729898,-123.063604
6-25-10 9:30 PM,2130,THEFT BICYCLE UNDER $5000,1,BUTE ST / DAVIE ST,49.2817893,-123.1333493
6-26-10 6:45 AM,645,THEFT BICYCLE UNDER $5000,1,600 GRANVILLE ST,49.283576,-123.1165113
6-26-10 8:34 AM,834,THEFT BICYCLE UNDER $5000,4,1200 W 14TH AVE,49.2587506,-123.1316482
6-26-10 4:10 PM,1610,THEFT BICYCLE OVER $5000,4,800 W BROADWAY AVE,49.263321,-123.1219436
6-26-10 4:40 PM,1640,THEFT BICYCLE UNDER $5000,4,4500 W 10TH AVE,49.2638173,-123.2091386
6-26-10 5:30 PM,1730,THEFT BICYCLE UNDER $5000,2,CAMBIE ST / WATER ST,49.2843139,-123.1087911
6-26-10 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,900 BURRARD ST,49.281874,-123.124402
6-26-10 10:00 PM,2200,THEFT BICYCLE UNDER $5000,4,6300 CAMBIE ST,49.2278637,-123.116282
6-26-10 11:00 PM,2300,THEFT BICYCLE UNDER $5000,1,1200 W HASTINGS ST,49.2888271,-123.1228702
6-27-10 12:00 AM,0,THEFT BICYCLE UNDER $5000,3,700 E 50TH AVE,49.2244974,-123.0907495
6-27-10 4:52 AM,452,THEFT BICYCLE UNDER $5000,4,0 W 8TH AVE,49.2637624,-123.1049602
6-27-10 10:45 AM,1045,THEFT BICYCLE UNDER $5000,3,COMMERCIAL DR / E BROADWAY AVE,49.2623855,-123.0697676
6-27-10 1:00 PM,1300,THEFT BICYCLE UNDER $5000,4,8400 CAMBIE ST,49.2098168,-123.11714
6-27-10 3:30 PM,1530,THEFT BICYCLE UNDER $5000,4,MACDONALD ST / W BROADWAY AVE,49.2640813,-123.1682186
6-28-10 9:16 AM,916,THEFT BICYCLE UNDER $5000,2,300 JACKSON AVE,49.2821326,-123.0933447
6-28-10 3:30 PM,1530,THEFT BICYCLE UNDER $5000,1,1000 MAINLAND ST,49.2784999,-123.1156312
6-28-10 9:00 PM,2100,THEFT BICYCLE UNDER $5000,4,900 W 8TH AVE,49.2642054,-123.1244819
6-28-10 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,1400 STRATHMORE MEWS,49.272253,-123.1279587
6-29-10 12:00 AM,0,THEFT BICYCLE UNDER $5000,3,700 E 37TH AVE,49.2365395,-123.0904047
6-29-10 1:30 PM,1330,THEFT BICYCLE UNDER $5000,2,E CORDOVA ST / CARRALL ST,49.2824744,-123.1043518
6-29-10 1:33 PM,1333,THEFT BICYCLE UNDER $5000,3,E BROADWAY AVE / COMMERCIAL DR,49.2623855,-123.0697676
6-29-10 4:30 PM,1630,THEFT BICYCLE UNDER $5000,4,CAMBIE ST / W BROADWAY AVE,49.2632359,-123.1150281
6-29-10 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,OAK ST / W 28TH AVE,49.2463268,-123.1276462
6-29-10 8:00 PM,2000,THEFT BICYCLE UNDER $5000,2,1600 NAPIER ST,49.2748411,-123.0694267
6-30-10 12:01 AM,1,THEFT BICYCLE UNDER $5000,1,400 SEYMOUR ST,49.2846285,-123.1129172
6-30-10 11:30 AM,1130,THEFT BICYCLE UNDER $5000,4,800 W 12TH AVE,49.260502,-123.1218318
6-30-10 5:00 PM,1700,THEFT BICYCLE UNDER $5000,1,1000 BEACH AVE,49.275995,-123.133781
6-30-10 6:15 PM,1815,THEFT BICYCLE UNDER $5000,4,VINE ST / W 4TH AVE,49.2682096,-123.1575029
6-30-10 9:00 PM,2100,THEFT BICYCLE UNDER $5000,2,100 POWELL ST,49.2832272,-123.102053
2007-01-10 1:00,100,THEFT BICYCLE UNDER $5000,4,2400 ALDER ST,49.2653227,-123.1312675
2007-01-10 12:00,1200,THEFT BICYCLE UNDER $5000,4,2000 W 42ND AVE,49.2337327,-123.1643164
2007-01-10 16:30,1630,THEFT BICYCLE UNDER $5000,4,LAUREL ST / W 12TH AVE,49.2605119,-123.1254433
2007-01-10 18:00,1800,THEFT BICYCLE UNDER $5000,1,1000 CANADA PL,49.288461,-123.1167481
2007-01-10 18:01,1801,THEFT BICYCLE UNDER $5000,3,6400 VICTORIA DR,49.2262581,-123.0656829
2007-01-10 21:30,2130,THEFT BICYCLE UNDER $5000,4,900 W 10TH AVE,49.2624046,-123.1242461
2007-02-10 1:38,138,THEFT BICYCLE UNDER $5000,4,1600 ONTARIO ST,49.2691888,-123.1046238
2007-02-10 13:07,1307,THEFT BICYCLE UNDER $5000,1,1800 COMOX ST,49.2886224,-123.1396055
2007-02-10 19:00,1900,THEFT BICYCLE UNDER $5000,1,1200 BROUGHTON ST,49.2837012,-123.1362827
2007-02-10 20:30,2030,THEFT BICYCLE UNDER $5000,4,2300 CORNWALL AVE,49.2725899,-123.1574655
2007-02-10 21:00,2100,THEFT BICYCLE UNDER $5000,3,E 7TH AVE / MAIN ST,49.2646204,-123.1009915
2007-02-10 22:00,2200,THEFT BICYCLE UNDER $5000,1,1300 GRANVILLE ST,49.2759415,-123.127832
2007-03-10 9:38,938,THEFT BICYCLE UNDER $5000,1,1100 GRANVILLE ST,49.2778213,-123.1246019
2007-03-10 11:00,1100,THEFT BICYCLE UNDER $5000,2,300 TERMINAL AVE,49.2723919,-123.0981408
2007-03-10 11:00,1100,THEFT BICYCLE UNDER $5000,1,600 W CORDOVA ST,49.2855014,-123.1121486
2007-03-10 22:00,2200,THEFT BICYCLE UNDER $5000,1,1000 BEACH AVE,49.275995,-123.133781
2007-04-10 12:15,1215,THEFT BICYCLE UNDER $5000,1,HOWE ST / DUNSMUIR ST,49.2842879,-123.1174126
2007-04-10 13:00,1300,THEFT BICYCLE UNDER $5000,2,COMMERCIAL DR / GRANT ST,49.2712863,-123.0695676
2007-04-10 16:30,1630,THEFT BICYCLE UNDER $5000,4,CYPRESS ST / W 1ST AVE,49.2706989,-123.1478665
2007-05-10 1:30,130,THEFT BICYCLE UNDER $5000,3,100 E 48TH AVE,49.2266502,-123.1022017
2007-05-10 7:19,719,THEFT BICYCLE UNDER $5000,3,6400 QUEBEC ST,49.2267369,-123.1037246
2007-05-10 8:30,830,THEFT BICYCLE UNDER $5000,2,2100 VENABLES ST,49.2766252,-123.0616373
2007-05-10 16:00,1600,THEFT BICYCLE UNDER $5000,1,GRANVILLE ST / DUNSMUIR ST,49.2836413,-123.1164405
2007-05-10 17:00,1700,THEFT BICYCLE UNDER $5000,2,600 ABBOTT ST,49.2796864,-123.1075819
2007-05-10 20:45,2045,THEFT BICYCLE UNDER $5000,3,600 KINGSWAY,49.257181,-123.0910048
2007-05-10 21:09,2109,THEFT BICYCLE UNDER $5000,4,1300 JOHNSTON ST,49.2702105,-123.132794
2007-06-10 8:00,800,THEFT BICYCLE UNDER $5000,1,1000 BURRARD ST,49.2811755,-123.1259815
2007-06-10 15:00,1500,THEFT BICYCLE UNDER $5000,4,2100 W 3RD AVE,49.2689899,-123.1528444
2007-06-10 15:24,1524,THEFT BICYCLE UNDER $5000,4,1700 W 3RD AVE,49.2688623,-123.1433132
2007-06-10 18:05,1805,THEFT BICYCLE UNDER $5000,1,1200 HORNBY ST,49.278112,-123.128135
2007-07-10 8:00,800,THEFT BICYCLE UNDER $5000,1,1200 GRANVILLE ST,49.2770901,-123.1262426
2007-07-10 9:30,930,THEFT BICYCLE UNDER $5000,4,700 W BROADWAY AVE,49.2631613,-123.1200612
2007-07-10 13:00,1300,THEFT BICYCLE UNDER $5000,1,DUNSMUIR ST / HAMILTON ST,49.2810712,-123.1125638
2007-07-10 15:18,1518,THEFT BICYCLE UNDER $5000,4,1600 JOHNSTON ST,49.2719744,-123.135084
2007-07-10 16:30,1630,THEFT BICYCLE UNDER $5000,4,8600 SW MARINE DR,49.2079515,-123.1421813
2007-07-10 21:00,2100,THEFT BICYCLE UNDER $5000,1,1200 SEYMOUR ST,49.2764524,-123.125262
2007-07-10 21:00,2100,THEFT BICYCLE UNDER $5000,4,1900 W BROADWAY AVE,49.263605,-123.1483428
2007-07-10 22:00,2200,THEFT BICYCLE UNDER $5000,2,100 POWELL ST,49.2832272,-123.102053
2007-08-10 9:00,900,THEFT BICYCLE UNDER $5000,4,1300 JOHNSTON ST,49.2702105,-123.132794
2007-08-10 12:00,1200,THEFT BICYCLE UNDER $5000,4,2000 W 42ND AVE,49.2337327,-123.1643164
2007-08-10 18:30,1830,THEFT BICYCLE UNDER $5000,1,1200 HOWE ST,49.277757,-123.1273087
2007-08-10 20:00,2000,THEFT BICYCLE UNDER $5000,1,700 HAMILTON ST,49.2799327,-123.114514
2007-08-10 20:00,2000,THEFT BICYCLE UNDER $5000,4,1400 ANDERSON ST,49.2699112,-123.1370577
2007-09-10 1:00,100,THEFT BICYCLE UNDER $5000,4,LARCH ST / W 7TH AVE,49.2657088,-123.1623276
2007-09-10 7:00,700,THEFT BICYCLE UNDER $5000,4,4400 OAK ST,49.2061899,-123.1302997
2007-09-10 11:00,1100,THEFT BICYCLE UNDER $5000,4,CAMBIE ST / W 16TH AVE,49.2569017,-123.115193
2007-09-10 13:20,1320,THEFT BICYCLE UNDER $5000,3,COMMERCIAL DR / E BROADWAY AVE,49.2623855,-123.0697676
2007-09-10 13:30,1330,THEFT BICYCLE UNDER $5000,4,2200 CORNWALL AVE,49.2725687,-123.1549989
2007-09-10 16:00,1600,THEFT BICYCLE UNDER $5000,4,W BROADWAY AVE / CYPRESS ST,49.2637633,-123.148134
2007-09-10 22:00,2200,THEFT BICYCLE UNDER $5000,4,W BROADWAY AVE / YEW ST,49.2638668,-123.1553435
2007-09-10 22:30,2230,THEFT BICYCLE UNDER $5000,2,ABBOTT ST / WATER ST,49.2838442,-123.1064166
2007-09-10 22:30,2230,THEFT BICYCLE UNDER $5000,4,VINE ST / W 4TH AVE,49.2682096,-123.1575029
2007-10-10 6:00,600,THEFT BICYCLE UNDER $5000,2,MAIN ST / TERMINAL AVE,49.2727191,-123.0999394
2007-10-10 10:00,1000,THEFT BICYCLE UNDER $5000,3,3000 MAIN ST,49.2591834,-123.1011088
2007-10-10 13:01,1301,THEFT BICYCLE UNDER $5000,1,900 EXPO BLVD,49.2764234,-123.1139765
2007-10-10 14:00,1400,THEFT BICYCLE UNDER $5000,4,600 W 6TH AVE,49.2658274,-123.1174018
2007-10-10 14:00,1400,THEFT BICYCLE UNDER $5000,4,1600 JOHNSTON ST,49.2719744,-123.135084
2007-10-10 15:00,1500,THEFT BICYCLE UNDER $5000,4,1300 ARBUTUS ST,49.2745161,-123.1524798
2007-10-10 20:00,2000,THEFT BICYCLE UNDER $5000,2,100 W CORDOVA ST,49.2829625,-123.1068814
2007-10-10 20:00,2000,THEFT BICYCLE UNDER $5000,2,CLARK DR / E HASTINGS ST,49.2812876,-123.077084
2007-10-10 23:27,2327,THEFT BICYCLE UNDER $5000,2,1100 UNION ST,49.2773446,-123.0812709
2007-11-10 0:30,30,THEFT BICYCLE UNDER $5000,4,ARBUTUS ST / W 12TH AVE,49.2610131,-123.1530467
2007-11-10 1:00,100,THEFT BICYCLE UNDER $5000,1,1200 BIDWELL ST,49.2862352,-123.1402137
2007-11-10 5:30,530,THEFT BICYCLE UNDER $5000,1,1200 BROUGHTON ST,49.2837012,-123.1362827
2007-11-10 17:00,1700,THEFT BICYCLE UNDER $5000,1,800 CAMBIE ST,49.2781497,-123.1150186
2007-11-10 17:00,1700,THEFT BICYCLE UNDER $5000,4,2300 CORNWALL AVE,49.2725899,-123.1574655
2007-11-10 18:00,1800,THEFT BICYCLE UNDER $5000,4,3700 W 10TH AVE,49.2634705,-123.1859858
2007-11-10 19:15,1915,THEFT BICYCLE UNDER $5000,1,BARCLAY ST / BURRARD ST,49.2818935,-123.1249206
2007-11-10 21:07,2107,THEFT BICYCLE UNDER $5000,4,2600 W BROADWAY AVE,49.264019,-123.1647427
2007-11-10 22:30,2230,THEFT BICYCLE UNDER $5000,1,900 THURLOW ST,49.2838989,-123.1258613
2007-12-10 1:00,100,THEFT BICYCLE UNDER $5000,4,BIRCH ST / W 14TH AVE,49.2588195,-123.1339374
2007-12-10 7:47,747,THEFT BICYCLE UNDER $5000,4,700 W 14TH AVE,49.2586246,-123.1201136
2007-12-10 8:00,800,THEFT BICYCLE UNDER $5000,1,700 W GEORGIA ST,49.2806956,-123.1185011
2007-12-10 8:00,800,THEFT BICYCLE UNDER $5000,3,1900 E 22ND AVE,49.2502817,-123.0657703
2007-12-10 12:30,1230,THEFT BICYCLE UNDER $5000,4,2200 CAMBIE ST,49.2659217,-123.1147031
2007-12-10 14:30,1430,THEFT BICYCLE UNDER $5000,1,1100 DAVIE ST,49.2804972,-123.131329
2007-12-10 16:00,1600,THEFT BICYCLE UNDER $5000,2,COMMERCIAL DR / E 1ST AVE,49.2696243,-123.0696036
2007-12-10 20:00,2000,THEFT BICYCLE UNDER $5000,2,400 UNION ST,49.2775897,-123.0954449
2007-12-10 20:00,2000,THEFT BICYCLE UNDER $5000,3,E BROADWAY AVE / KINGSWAY,49.2527522,-122.7622812
2007-12-10 20:00,2000,THEFT BICYCLE UNDER $5000,2,E PENDER ST / WOODLAND DR,49.2803237,-123.0726482
2007-12-10 23:42,2342,THEFT BICYCLE UNDER $5000,1,800 BEATTY ST,49.2776328,-123.1138884
7-13-10 2:00 AM,200,THEFT BICYCLE UNDER $5000,1,900 HOMER ST,49.2784696,-123.1184212
7-13-10 8:30 AM,830,THEFT BICYCLE UNDER $5000,4,4400 OAK ST,49.2061899,-123.1302997
7-13-10 12:00 PM,1200,THEFT BICYCLE UNDER $5000,3,500 E 41ST AVE,49.2329063,-123.0946151
7-13-10 12:00 PM,1200,THEFT BICYCLE UNDER $5000,4,2000 W 42ND AVE,49.2337327,-123.1643164
7-13-10 12:30 PM,1230,THEFT BICYCLE UNDER $5000,1,DUNSMUIR ST / HOWE ST,49.2842879,-123.1174136
7-13-10 2:33 PM,1433,THEFT BICYCLE UNDER $5000,4,200 W BROADWAY AVE,49.2631115,-123.109532
7-13-10 3:15 PM,1515,THEFT BICYCLE UNDER $5000,4,1300 W BROADWAY AVE,49.2635178,-123.1338222
7-13-10 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,CAMBIE ST / W BROADWAY AVE,49.2632359,-123.1150281
7-13-10 6:30 PM,1830,THEFT BICYCLE UNDER $5000,3,E BROADWAY AVE / MAIN ST,49.2629154,-123.1010423
7-13-10 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,500 MOBERLY RD,49.2678017,-123.1175064
7-13-10 7:00 PM,1900,THEFT BICYCLE UNDER $5000,1,1000 BURRARD ST,49.2811755,-123.1259815
7-13-10 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,4400 OAK ST,49.2061899,-123.1302997
7-13-10 8:00 PM,2000,THEFT BICYCLE UNDER $5000,4,500 W 17TH AVE,49.2558548,-123.1149307
7-13-10 8:00 PM,2000,THEFT BICYCLE UNDER $5000,2,1900 E 4TH AVE,49.2668464,-123.0657221
7-13-10 9:00 PM,2100,THEFT BICYCLE UNDER $5000,4,3800 W 16TH AVE,49.2578836,-123.1881432
7-13-10 10:00 PM,2200,THEFT BICYCLE UNDER $5000,4,3800 W 12TH AVE,49.2616732,-123.187887
7-13-10 10:00 PM,2200,THEFT BICYCLE UNDER $5000,3,5700 STIRLING ST,49.2202204,-123.0606505
7-14-10 12:00 AM,0,THEFT BICYCLE UNDER $5000,4,800 W 12TH AVE,49.260502,-123.1218318
7-14-10 9:00 AM,900,THEFT BICYCLE UNDER $5000,2,100 ABBOTT ST,49.2843442,-123.1061882
7-14-10 12:00 PM,1200,THEFT BICYCLE UNDER $5000,1,1000 EXPO BLVD,49.2764234,-123.1139765
7-14-10 12:45 PM,1245,THEFT BICYCLE UNDER $5000,4,100 W BROADWAY AVE,49.2630401,-123.1069558
7-14-10 1:30 PM,1330,THEFT BICYCLE UNDER $5000,1,1200 BIDWELL ST,49.2862352,-123.1402137
7-14-10 4:30 PM,1630,THEFT BICYCLE UNDER $5000,4,ALMA ST / W BROADWAY AVE,49.2643679,-123.1858577
7-14-10 5:00 PM,1700,THEFT BICYCLE UNDER $5000,2,1300 ADANAC ST,49.277625,-123.0770207
7-14-10 6:00 PM,1800,THEFT BICYCLE UNDER $5000,1,600 DRAKE ST,49.2756759,-123.1272516
7-14-10 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,500 RICHARDS ST,49.2830254,-123.1134081
7-14-10 10:00 PM,2200,THEFT BICYCLE UNDER $5000,2,600 HEATLEY AVE,49.2779197,-123.0896359
7-15-10 7:30 AM,730,THEFT BICYCLE UNDER $5000,2,300 LAKEWOOD DR,49.2820659,-123.06167
7-15-10 9:15 AM,915,THEFT BICYCLE UNDER $5000,4,500 W 12TH AVE,49.260068,-123.1152617
7-15-10 10:00 AM,1000,THEFT BICYCLE UNDER $5000,1,600 W WATERFRONT RD,49.2885464,-123.1187093
7-15-10 12:08 PM,1208,THEFT BICYCLE UNDER $5000,1,1100 GRANVILLE ST,49.2778213,-123.1246019
7-15-10 3:30 PM,1530,THEFT BICYCLE UNDER $5000,4,100 W BROADWAY AVE,49.2630401,-123.1069558
7-15-10 4:00 PM,1600,THEFT BICYCLE UNDER $5000,2,300 ALEXANDER ST,49.2840524,-123.0977369
7-15-10 4:00 PM,1600,THEFT BICYCLE UNDER $5000,1,500 HORNBY ST,49.2856055,-123.1172741
7-15-10 6:00 PM,1800,THEFT BICYCLE UNDER $5000,4,3300 EAST BLVD,49.2400384,-123.1544659
7-15-10 7:28 PM,1928,THEFT BICYCLE UNDER $5000,1,900 CANADA PL,49.2872868,-123.1137298
7-15-10 8:10 PM,2010,THEFT BICYCLE UNDER $5000,4,1600 DURANLEAU ST,49.2717947,-123.1359892
7-16-10 1:00 AM,100,THEFT BICYCLE UNDER $5000,1,1000 BURRARD ST,49.2811755,-123.1259815
7-16-10 8:00 AM,800,THEFT BICYCLE UNDER $5000,4,2700 LAUREL ST,49.2615307,-123.1253629
7-16-10 12:30 PM,1230,THEFT BICYCLE UNDER $5000,4,400 W 12TH AVE,49.2603855,-123.1131101
7-16-10 1:30 PM,1330,THEFT BICYCLE UNDER $5000,4,4500 W 8TH AVE,49.2655799,-123.2092876
7-16-10 2:45 PM,1445,THEFT BICYCLE UNDER $5000,4,500 W BROADWAY AVE,49.2631145,-123.1152982
7-16-10 3:00 PM,1500,THEFT BICYCLE UNDER $5000,1,1100 BEACH AVE,49.278429,-123.1362861
7-16-10 6:16 PM,1816,THEFT BICYCLE UNDER $5000,1,1700 ROBSON ST,49.2904039,-123.1338018
7-16-10 7:00 PM,1900,THEFT BICYCLE UNDER $5000,4,2300 CORNWALL AVE,49.2725899,-123.1574655
7-16-10 9:00 PM,2100,THEFT BICYCLE UNDER $5000,1,900 BURRARD ST,49.281874,-123.124402
7-16-10 9:45 PM,2145,THEFT BICYCLE UNDER $5000,1,900 BURRARD ST,49.281874,-123.124402
7-17-10 12:00 AM,0,THEFT BICYCLE UNDER $5000,2,700 MAIN ST,49.2782798,-123.0997581
7-17-10 12:05 AM,5,THEFT BICYCLE UNDER $5000,2,600 E PENDER ST,49.2802451,-123.0916393
7-17-10 12:05 AM,5,THEFT BICYCLE UNDER $5000,4,900 W 7TH AVE,49.2651242,-123.1243445
7-17-10 11:30 AM,1130,THEFT BICYCLE UNDER $5000,4,2600 ARBUTUS ST,49.2628661,-123.152941
7-17-10 12:00 PM,1200,THEFT BICYCLE UNDER $5000,2,300 POWELL ST,49.2827475,-123.0975859
7-17-10 10:00 PM,2200,THEFT BICYCLE UNDER $5000,4,600 E 31ST AVE,49.2425414,-123.090174
7-17-10 10:00 PM,2200,THEFT BICYCLE UNDER $5000,4,800 SAWCUT AVE,49.267323,-123.121106
7-18-10 3:36 AM,336,THEFT BICYCLE UNDER $5000,1,500 BEACH CRES,49.2732357,-123.1285209
7-18-10 12:00 PM,1200,THEFT BICYCLE UNDER $5000,3,E 2ND AVE / QUEBEC ST,49.2692657,-123.1026965
7-18-10 12:24 PM,1224,THEFT BICYCLE UNDER $5000,4,1700 W 4TH AVE,49.2679703,-123.1433382
7-18-10 3:00 PM,1500,THEFT BICYCLE UNDER $5000,1,1400 BUTE ST,49.2796528,-123.1365491
7-18-10 3:00 PM,1500,THEFT BICYCLE UNDER $5000,4,BURRARD ST / W 4TH AVE,49.2680201,-123.1457253
7-18-10 3:30 PM,1530,THEFT BICYCLE UNDER $5000,4,2300 CORNWALL AVE,49.2725899,-123.1574655
7-18-10 4:15 PM,1615,THEFT BICYCLE UNDER $5000,4,GRANVILLE ST / W 14TH AVE,49.2589178,-123.1387231
7-18-10 5:00 PM,1700,THEFT BICYCLE UNDER $5000,4,1400 ANDERSON ST,49.2699112,-123.1370577
7-18-10 5:09 PM,1709,THEFT BICYCLE UNDER $5000,1,600 BURRARD ST,49.2855168,-123.1194116
7-18-10 8:00 PM,2000,THEFT BICYCLE UNDER $5000,4,1500 W 7TH AVE,49.2653383,-123.1386088
7-19-10 7:00 AM,700,THEFT BICYCLE UNDER $5000,1,900 SMITHE ST,49.2818417,-123.1238159
7-19-10 8:00 AM,800,THEFT BICYCLE UNDER $5000,1,1500 PENDRELL ST,49.2858804,-123.1375563
7-19-10 9:00 AM,900,THEFT BICYCLE UNDER $5000,2,100 W HASTINGS ST,49.2820148,-123.1073258
7-19-10 9:10 AM,910,THEFT BICYCLE OVER $5000,1,600 ROBSON ST,49.280782,-123.1190927
7-19-10 3:30 PM,1530,THEFT BICYCLE UNDER $5000,4,2300 CORNWALL AVE,49.2725899,-123.1574655
7-19-10 6:01 PM,1801,THEFT BICYCLE UNDER $5000,4,1200 W 8TH AVE,49.2643889,-123.1314416
7-19-10 7:30 PM,1930,THEFT BICYCLE UNDER $5000,4,GRANVILLE ST / W 70TH AVE,49.2085375,-123.1404331
7-19-10 8:00 PM,2000,THEFT BICYCLE UNDER $5000,1,800 CAMBIE ST,49.2781497,-123.1150186
7-19-10 8:00 PM,2000,THEFT BICYCLE UNDER $5000,1,1100 BURNABY ST,49.2797459,-123.1323765
7-20-10 1:00 PM,1300,THEFT BICYCLE UNDER $5000,4,1000 NANTON AVE,49.246318,-123.1278862
7-20-10 5:45 PM,1745,THEFT BICYCLE UNDER $5000,1,1400 HOWE ST,49.2754824,-123.1306526
7-20-10 6:30 PM,1830,THEFT BICYCLE UNDER $5000,4,1300 ARBUTUS ST,49.2745161,-123.1524798
7-20-10 7:00 PM,1900,THEFT BICYCLE UNDER $5000,3,600 E 7TH AVE,49.2643432,-123.0912465
7-20-10 7:30 PM,1930,THEFT BICYCLE UNDER $5000,4,COLUMBIA ST / W BROADWAY AVE,49.2631225,-123.1094575
7-20-10 7:45 PM,1945,THEFT BICYCLE UNDER $5000,1,800 BURRARD ST,49.2830063,-123.1228729
7-20-10 10:00 PM,2200,THEFT BICYCLE UNDER $5000,2,900 MAIN ST,49.2750524,-123.0998257
7-21-10 12:00 AM,0,THEFT BICYCLE UNDER $5000,1,BUTE ST / BURNABY ST,49.2810882,-123.1344252
